0	1
1	0.309613
2	-0.808287
3	-0.810169
4	0.306552
5	0.999945
6	0.31259
7	-0.806458
8	-0.812082
9	0.303469
10	0.99988
11	0.315564
12	-0.80462
13	-0.813987
14	0.300382
15	0.999804
16	0.318535
17	-0.802774
18	-0.815884
19	0.297293
20	0.999719
21	0.321502
22	-0.80092
23	-0.817772
24	0.2942
25	0.999623
26	0.324467
27	-0.799058
28	-0.819652
29	0.291105
30	0.999517
31	0.327428
32	-0.797187
33	-0.821524
34	0.288006
35	0.999401
36	0.330386
37	-0.795309
38	-0.823388
39	0.284905
40	0.999275
41	0.33334
42	-0.793422
43	-0.825243
44	0.2818
45	0.999139
46	0.336291
47	-0.791528
48	-0.82709
49	0.278693
50	0.998993
51	0.339238
52	-0.789625
53	-0.828928
54	0.275583
55	0.998836
56	0.342183
57	-0.787714
58	-0.830758
59	0.27247
60	0.99867
61	0.345123
62	-0.785796
63	-0.83258
64	0.269355
65	0.998493
66	0.34806
67	-0.783869
68	-0.834393
69	0.266236
70	0.998306
71	0.350994
72	-0.781935
73	-0.836198
74	0.263115
75	0.998109
76	0.353924
77	-0.779992
78	-0.837994
79	0.259991
80	0.997902
81	0.35685
82	-0.778042
83	-0.839782
84	0.256865
85	0.997684
86	0.359773
87	-0.776084
88	-0.841561
89	0.253736
90	0.997457
91	0.362692
92	-0.774118
93	-0.843332
94	0.250604
95	0.997219
96	0.365608
97	-0.772144
98	-0.845094
99	0.24747
100	0.996971
101	0.368519
102	-0.770162
103	-0.846847
104	0.244333
105	0.996714
106	0.371427
107	-0.768172
108	-0.848592
109	0.241194
110	0.996446
111	0.374332
112	-0.766175
113	-0.850329
114	0.238053
115	0.996168
116	0.377232
117	-0.76417
118	-0.852056
119	0.234909
120	0.995879
121	0.380128
122	-0.762157
123	-0.853775
124	0.231762
125	0.995581
126	0.383021
127	-0.760137
128	-0.855486
129	0.228613
130	0.995273
131	0.38591
132	-0.758108
133	-0.857188
134	0.225462
135	0.994954
136	0.388795
137	-0.756072
138	-0.858881
139	0.222309
140	0.994625
141	0.391676
142	-0.754029
143	-0.860565
144	0.219153
145	0.994287
146	0.394552
147	-0.751978
148	-0.862241
149	0.215995
150	0.993938
151	0.397425
152	-0.749919
153	-0.863908
154	0.212835
155	0.993579
156	0.400294
157	-0.747852
158	-0.865566
159	0.209673
160	0.99321
161	0.403159
162	-0.745778
163	-0.867216
164	0.206508
165	0.992831
166	0.40602
167	-0.743697
168	-0.868856
169	0.203341
170	0.992441
171	0.408876
172	-0.741608
173	-0.870488
174	0.200173
175	0.992042
176	0.411728
177	-0.739511
178	-0.872111
179	0.197002
180	0.991632
181	0.414577
182	-0.737407
183	-0.873726
184	0.193829
185	0.991213
186	0.417421
187	-0.735295
188	-0.875331
189	0.190655
190	0.990783
191	0.42026
192	-0.733176
193	-0.876927
194	0.187478
195	0.990344
196	0.423096
197	-0.73105
198	-0.878515
199	0.184299
200	0.989894
201	0.425927
202	-0.728916
203	-0.880094
204	0.181119
205	0.989434
206	0.428753
207	-0.726775
208	-0.881664
209	0.177937
210	0.988964
211	0.431576
212	-0.724626
213	-0.883225
214	0.174752
215	0.988485
216	0.434394
217	-0.722471
218	-0.884777
219	0.171566
220	0.987995
221	0.437207
222	-0.720307
223	-0.88632
224	0.168379
225	0.987495
226	0.440016
227	-0.718137
228	-0.887854
229	0.165189
230	0.986985
231	0.442821
232	-0.715959
233	-0.889379
234	0.161998
235	0.986464
236	0.445621
237	-0.713774
238	-0.890895
239	0.158805
240	0.985934
241	0.448417
242	-0.711582
243	-0.892402
244	0.155611
245	0.985394
246	0.451207
247	-0.709383
248	-0.8939
249	0.152415
250	0.984844
251	0.453994
252	-0.707176
253	-0.895389
254	0.149217
255	0.984284
256	0.456776
257	-0.704962
258	-0.896869
259	0.146018
260	0.983714
261	0.459553
262	-0.702742
263	-0.89834
264	0.142817
265	0.983133
266	0.462325
267	-0.700514
268	-0.899802
269	0.139615
270	0.982543
271	0.465093
272	-0.698279
273	-0.901254
274	0.136411
275	0.981943
276	0.467855
277	-0.696037
278	-0.902698
279	0.133206
280	0.981333
281	0.470614
282	-0.693787
283	-0.904132
284	0.13
285	0.980713
286	0.473367
287	-0.691531
288	-0.905557
289	0.126792
290	0.980083
291	0.476115
292	-0.689268
293	-0.906974
294	0.123583
295	0.979442
296	0.478859
297	-0.686998
298	-0.908381
299	0.120373
300	0.978792
301	0.481598
302	-0.684721
303	-0.909778
304	0.117161
305	0.978132
306	0.484332
307	-0.682437
308	-0.911167
309	0.113948
310	0.977462
311	0.487061
312	-0.680146
313	-0.912546
314	0.110734
315	0.976782
316	0.489784
317	-0.677849
318	-0.913916
319	0.107519
320	0.976092
321	0.492503
322	-0.675544
323	-0.915277
324	0.104303
325	0.975393
326	0.495217
327	-0.673233
328	-0.916629
329	0.101086
330	0.974683
331	0.497926
332	-0.670915
333	-0.917971
334	0.0978672
335	0.973963
336	0.50063
337	-0.66859
338	-0.919304
339	0.0946477
340	0.973234
341	0.503328
342	-0.666258
343	-0.920628
344	0.0914273
345	0.972494
346	0.506022
347	-0.66392
348	-0.921942
349	0.0882058
350	0.971745
351	0.50871
352	-0.661575
353	-0.923248
354	0.0849835
355	0.970985
356	0.511393
357	-0.659223
358	-0.924543
359	0.0817602
360	0.970216
361	0.514071
362	-0.656864
363	-0.92583
364	0.0785361
365	0.969437
366	0.516744
367	-0.654499
368	-0.927107
369	0.0753112
370	0.968648
371	0.519411
372	-0.652128
373	-0.928375
374	0.0720854
375	0.967849
376	0.522073
377	-0.649749
378	-0.929633
379	0.0688589
380	0.967041
381	0.52473
382	-0.647365
383	-0.930882
384	0.0656317
385	0.966222
386	0.527381
387	-0.644973
388	-0.932122
389	0.0624037
390	0.965394
391	0.530027
392	-0.642576
393	-0.933352
394	0.0591751
395	0.964556
396	0.532668
397	-0.640171
398	-0.934573
399	0.0559458
400	0.963708
401	0.535303
402	-0.63776
403	-0.935784
404	0.0527159
405	0.96285
406	0.537932
407	-0.635343
408	-0.936986
409	0.0494855
410	0.961982
411	0.540557
412	-0.63292
413	-0.938178
414	0.0462545
415	0.961105
416	0.543175
417	-0.63049
418	-0.939361
419	0.043023
420	0.960217
421	0.545788
422	-0.628053
423	-0.940534
424	0.039791
425	0.95932
426	0.548396
427	-0.625611
428	-0.941698
429	0.0365585
430	0.958413
431	0.550998
432	-0.623162
433	-0.942853
434	0.0333257
435	0.957497
436	0.553594
437	-0.620706
438	-0.943997
439	0.0300925
440	0.956571
441	0.556184
442	-0.618245
443	-0.945133
444	0.0268589
445	0.955634
446	0.558769
447	-0.615777
448	-0.946259
449	0.023625
450	0.954689
451	0.561348
452	-0.613303
453	-0.947375
454	0.0203908
455	0.953733
456	0.563922
457	-0.610823
458	-0.948481
459	0.0171564
460	0.952768
461	0.566489
462	-0.608337
463	-0.949579
464	0.0139217
465	0.951793
466	0.569051
467	-0.605845
468	-0.950666
469	0.0106868
470	0.950808
471	0.571607
472	-0.603346
473	-0.951744
474	0.00745184
475	0.949814
476	0.574158
477	-0.600842
478	-0.952812
479	0.00421672
480	0.94881
481	0.576702
482	-0.598331
483	-0.953871
484	0.000981497
485	0.947796
486	0.57924
487	-0.595814
488	-0.95492
489	-0.00225378
490	0.946772
491	0.581773
492	-0.593292
493	-0.955959
494	-0.00548908
495	0.945739
496	0.584299
497	-0.590763
498	-0.956989
499	-0.00872438
500	0.944697
501	0.58682
502	-0.588229
503	-0.958009
504	-0.0119596
505	0.943644
506	0.589334
507	-0.585688
508	-0.95902
509	-0.0151948
510	0.942582
511	0.591843
512	-0.583142
513	-0.96002
514	-0.0184299
515	0.941511
516	0.594345
517	-0.58059
518	-0.961011
519	-0.0216649
520	0.940429
521	0.596842
522	-0.578031
523	-0.961993
524	-0.0248997
525	0.939339
526	0.599332
527	-0.575468
528	-0.962964
529	-0.0281342
530	0.938238
531	0.601816
532	-0.572898
533	-0.963926
534	-0.0313686
535	0.937128
536	0.604294
537	-0.570323
538	-0.964879
539	-0.0346027
540	0.936009
541	0.606766
542	-0.567741
543	-0.965821
544	-0.0378365
545	0.93488
546	0.609232
547	-0.565155
548	-0.966754
549	-0.04107
550	0.933741
551	0.611691
552	-0.562562
553	-0.967677
554	-0.0443031
555	0.932593
556	0.614144
557	-0.559964
558	-0.96859
559	-0.0475358
560	0.931435
561	0.616591
562	-0.55736
563	-0.969493
564	-0.0507681
565	0.930268
566	0.619031
567	-0.554751
568	-0.970387
569	-0.0539999
570	0.929091
571	0.621465
572	-0.552136
573	-0.971271
574	-0.0572312
575	0.927905
576	0.623893
577	-0.549515
578	-0.972145
579	-0.060462
580	0.92671
581	0.626315
582	-0.546889
583	-0.973009
584	-0.0636923
585	0.925505
586	0.62873
587	-0.544258
588	-0.973864
589	-0.066922
590	0.92429
591	0.631138
592	-0.541621
593	-0.974708
594	-0.070151
595	0.923066
596	0.63354
597	-0.538978
598	-0.975543
599	-0.0733794
600	0.921833
601	0.635936
602	-0.536331
603	-0.976368
604	-0.0766071
605	0.92059
606	0.638325
607	-0.533677
608	-0.977183
609	-0.0798341
610	0.919338
611	0.640707
612	-0.531019
613	-0.977989
614	-0.0830604
615	0.918076
616	0.643083
617	-0.528355
618	-0.978784
619	-0.0862859
620	0.916805
621	0.645453
622	-0.525686
623	-0.97957
624	-0.0895105
625	0.915525
626	0.647815
627	-0.523011
628	-0.980345
629	-0.0927344
630	0.914235
631	0.650172
632	-0.520332
633	-0.981111
634	-0.0959573
635	0.912936
636	0.652521
637	-0.517647
638	-0.981867
639	-0.0991793
640	0.911628
641	0.654864
642	-0.514957
643	-0.982613
644	-0.1024
645	0.91031
646	0.6572
647	-0.512261
648	-0.983349
649	-0.105621
650	0.908983
651	0.659529
652	-0.509561
653	-0.984075
654	-0.10884
655	0.907647
656	0.661852
657	-0.506855
658	-0.984791
659	-0.112058
660	0.906301
661	0.664168
662	-0.504145
663	-0.985498
664	-0.115275
665	0.904946
666	0.666477
667	-0.501429
668	-0.986194
669	-0.118491
670	0.903582
671	0.668779
672	-0.498709
673	-0.986881
674	-0.121705
675	0.902209
676	0.671074
677	-0.495983
678	-0.987557
679	-0.124919
680	0.900826
681	0.673363
682	-0.493252
683	-0.988224
684	-0.128131
685	0.899435
686	0.675644
687	-0.490517
688	-0.98888
689	-0.131343
690	0.898034
691	0.677919
692	-0.487776
693	-0.989527
694	-0.134552
695	0.896624
696	0.680186
697	-0.485031
698	-0.990164
699	-0.137761
700	0.895204
701	0.682447
702	-0.482281
703	-0.99079
704	-0.140968
705	0.893776
706	0.684701
707	-0.479526
708	-0.991407
709	-0.144174
710	0.892338
711	0.686948
712	-0.476766
713	-0.992014
714	-0.147379
715	0.890892
716	0.689187
717	-0.474002
718	-0.992611
719	-0.150582
720	0.889436
721	0.69142
722	-0.471232
723	-0.993197
724	-0.153784
725	0.887971
726	0.693645
727	-0.468458
728	-0.993774
729	-0.156984
730	0.886497
731	0.695864
732	-0.46568
733	-0.994341
734	-0.160182
735	0.885014
736	0.698075
737	-0.462896
738	-0.994898
739	-0.16338
740	0.883522
741	0.700279
742	-0.460109
743	-0.995444
744	-0.166575
745	0.882021
746	0.702476
747	-0.457316
748	-0.995981
749	-0.169769
750	0.880511
751	0.704666
752	-0.454519
753	-0.996508
754	-0.172961
755	0.878991
756	0.706848
757	-0.451717
758	-0.997024
759	-0.176152
760	0.877463
761	0.709023
762	-0.448911
763	-0.997531
764	-0.179341
765	0.875926
766	0.711191
767	-0.446101
768	-0.998027
769	-0.182528
770	0.87438
771	0.713352
772	-0.443285
773	-0.998514
774	-0.185713
775	0.872825
776	0.715505
777	-0.440466
778	-0.99899
779	-0.188897
780	0.871261
781	0.717651
782	-0.437642
783	-0.999457
784	-0.192078
785	0.869688
786	0.71979
787	-0.434814
788	-0.999913
789	-0.195258
790	0.868106
791	0.721921
792	-0.431981
793	-1.00036
794	-0.198436
795	0.866515
796	0.724045
797	-0.429144
798	-1.0008
799	-0.201612
800	0.864916
801	0.726161
802	-0.426303
803	-1.00122
804	-0.204786
805	0.863307
806	0.72827
807	-0.423458
808	-1.00164
809	-0.207958
810	0.86169
811	0.730372
812	-0.420608
813	-1.00204
814	-0.211128
815	0.860064
816	0.732466
817	-0.417755
818	-1.00244
819	-0.214296
820	0.858429
821	0.734552
822	-0.414897
823	-1.00283
824	-0.217462
825	0.856785
826	0.736631
827	-0.412035
828	-1.0032
829	-0.220626
830	0.855133
831	0.738703
832	-0.409168
833	-1.00357
834	-0.223787
835	0.853472
836	0.740767
837	-0.406298
838	-1.00392
839	-0.226947
840	0.851802
841	0.742823
842	-0.403424
843	-1.00427
844	-0.230104
845	0.850123
846	0.744871
847	-0.400546
848	-1.0046
849	-0.233259
850	0.848435
851	0.746912
852	-0.397663
853	-1.00493
854	-0.236412
855	0.846739
